chr,pos,class,length
11,244,0,0
10,70,0,0
11,3935,0,0
17,1473,0,0
6,2427,0,0
5,1306,1,30
5,67,0,0
7,2462,0,0
2,3163,0,0
6,4012,2,40
6,6838,0,0
21,1804,2,32
2,1080,1,36
14,1372,2,52
3,6570,0,0
15,2725,2,15
15,3401,0,0
8,4269,0,0
1,6697,0,0
14,3616,2,38
8,4220,2,12
8,5776,2,28
8,4732,1,72
17,3005,0,0
9,3536,1,24
10,372,2,56
1,1935,0,0
9,1632,0,0
17,1976,0,0
9,3824,2,32
11,4445,2,32
17,1428,2,32
18,2284,1,16
14,1276,1,44
8,5728,0,0
9,272,2,40
5,1793,0,0
15,1031,0,0
7,304,1,28
6,2023,0,0
16,1466,0,0
10,662,0,0
5,2414,0,0
8,2753,0,0
11,4456,1,16
9,3623,0,0
9,602,0,0
7,3658,1,28
14,3012,2,30
2,7918,1,12
12,2853,0,0
3,5090,1,22
4,4074,0,0
10,3156,1,24
6,6079,0,0
10,381,0,0
8,1410,0,0
2,2748,1,20
3,1756,1,14
12,5010,0,0
22,1644,2,12
2,2436,1,14
6,5564,1,14
4,5840,1,22
16,340,2,132
2,9384,0,0
15,3992,1,20
17,344,0,0
9,630,1,70
18,2658,2,68
12,1772,1,48
7,6336,2,48
21,591,0,0
2,4138,2,38
17,300,2,16
6,4394,1,38
1,8618,0,0
16,2828,1,28
5,2558,0,0
3,2214,0,0
10,4617,1,20
16,1624,0,0
12,1072,2,24
16,2229,0,0
15,1468,1,32
3,416,2,40
2,1274,2,36
2,7612,1,36
19,742,1,24
5,6402,0,0
10,3924,1,42
12,4452,2,36
6,4432,1,20
2,2843,0,0
14,3058,1,28
4,266,1,18
20,2349,0,0
3,2780,2,18
9,5052,0,0
19,1483,0,0
1,134,1,20
19,1912,1,24
1,3742,0,0
15,1246,1,28
2,1722,2,14
1,8980,0,0
4,183,0,0
15,1548,2,20
5,1219,0,0
22,1128,2,44
4,5490,0,0
4,6656,2,15
5,1519,0,0
6,3269,0,0
12,4338,0,0
5,3246,0,0
2,2996,1,40
15,1602,2,42
12,3473,0,0
6,4409,0,0
6,6632,0,0
20,1390,2,8
7,1658,0,0
11,4037,0,0
3,4552,2,60
1,2487,0,0
7,3460,1,16
14,980,1,20
11,4140,1,90
8,1706,0,0
12,624,1,20
9,1506,0,0
2,6324,2,76
8,4846,2,12
13,1256,2,28
11,1332,0,0
9,2902,1,28
3,2134,0,0
2,4100,1,38
2,836,2,32
7,1516,1,20
15,3790,0,0
3,5162,2,18
12,401,0,0
10,3436,1,4
17,1728,1,12
15,991,0,0
8,3238,1,8
5,68,1,14
10,3750,0,0
5,1678,2,12
15,220,0,0
21,1548,0,0
3,458,0,0
8,2864,2,24
13,1001,0,0
6,5729,0,0
10,3276,0,0
12,4912,0,0
3,5324,1,12
3,5638,1,28
10,512,2,24
15,618,0,0
13,1294,2,24
2,7429,0,0
11,3952,0,0
10,4056,0,0
3,2630,2,50
16,3185,0,0
1,9952,0,0
2,4642,0,0
2,6084,2,66
3,4778,1,30
5,1308,1,28
2,6660,0,0
22,490,0,0
3,1848,0,0
7,1646,0,0
13,778,2,778
12,644,2,36
7,184,2,68
20,1292,2,14
1,2528,0,0
3,1897,1,32
4,2332,0,0
19,322,0,0
6,225,0,0
3,2870,2,68
2,5272,0,0
4,3328,2,40
3,7213,0,0
9,3620,2,24
5,297,0,0
15,307,0,0
2,6472,0,0
5,6076,1,56
5,1186,0,0
14,4112,2,26
5,2096,1,56
11,828,2,32
17,284,2,8
6,3101,0,0
11,1798,1,35
13,3280,0,0
4,5620,2,24
11,5188,1,44
13,2813,0,0
13,1896,2,16
6,5752,2,36
1,1301,0,0
8,4154,1,10
1,7184,2,24
17,489,0,0
6,2104,1,40
2,9277,2,10
14,2773,2,42
4,3139,0,0
2,5551,0,0
13,159,0,0
3,6132,0,0
20,1982,2,6
3,2836,0,0
6,1572,1,24
11,4423,0,0
6,1313,0,0
15,3576,2,16
16,2809,0,0
22,1743,0,0
1,4516,2,24
19,950,0,0
22,1430,0,0
18,0,1,36
7,4731,0,0
1,1699,0,0
1,6074,2,24
15,3433,0,0
1,4424,1,18
17,3012,1,8
5,1964,0,0
4,1861,0,0
6,6308,2,84
12,4656,1,32
6,2186,0,0
4,1630,2,30
2,9520,1,16
1,270,1,50
7,4655,0,0
5,7208,1,4
6,5588,2,24
1,7312,1,32
20,1832,2,18
4,5834,0,0
5,316,1,92
18,1413,0,0
5,2926,2,14
9,1427,0,0
1,3284,0,0
19,980,0,0
3,3789,0,0
2,4404,1,52
7,4660,2,30
1,1091,0,0
18,2247,0,0
22,1151,0,0
13,673,0,0
2,5544,2,56
4,6695,0,0
2,1085,0,0
3,4552,2,42
7,2821,0,0
18,3080,0,0
2,5855,0,0
7,1127,0,0
6,5813,0,0
13,3489,0,0
6,5995,2,22
2,8773,0,0
4,2607,0,0
5,4273,0,0
7,2161,0,0
5,7092,0,0
2,6018,1,66
3,1952,2,24
2,3311,0,0
22,980,0,0
8,4894,0,0
11,816,2,10
2,6788,0,0
18,2300,1,6
5,3588,2,68
15,3072,0,0
9,5024,2,16
10,4505,0,0
3,5144,1,20
6,3334,0,0
2,8300,1,36
19,1418,1,50
10,72,2,16
15,635,0,0
5,6852,1,20
20,1272,0,0
7,2467,0,0
5,3805,0,0
1,7410,1,12
4,1064,0,0
21,1510,1,24
1,8201,0,0
20,864,2,40
18,812,1,32
5,5604,2,20
11,4100,2,16
17,690,1,12
4,7617,0,0
3,4106,0,0
7,208,1,28
9,88,1,26
13,4257,0,0
5,2848,0,0
11,4924,0,0
11,4059,0,0
16,3292,0,0
1,7206,2,14
1,4167,0,0
10,0,1,48
8,4895,0,0
3,3817,0,0
3,7296,1,48
8,786,0,0
3,2122,0,0
8,2928,1,38
7,2058,2,28
5,871,0,0
17,1877,0,0
7,3,0,0
21,1782,1,24
8,308,0,0
10,46,2,12
5,3399,0,0
9,2606,0,0
3,2088,1,12
12,4766,0,0
10,939,0,0
3,2676,2,28
14,1000,2,20
7,1808,1,28
2,2456,1,28
22,67,0,0
1,155,0,0
6,321,0,0
9,547,0,0
10,34,2,34
7,3904,1,36
11,164,0,0
22,320,0,0
7,4923,0,0
8,3794,0,0
2,5146,0,0
9,2605,0,0
9,3478,1,58
12,4981,0,0
2,3384,2,176
13,1608,2,24
8,1220,2,18
1,8736,2,100
19,74,2,14
4,6316,0,0
21,1902,1,23
2,4576,1,14
13,3535,0,0
1,7422,2,12
2,8334,0,0
17,2326,2,36
15,3185,0,0
5,7202,0,0
17,2264,2,14
10,464,0,0
11,2199,0,0
20,1280,1,32
8,1220,1,24
16,3245,0,0
18,2851,0,0
7,1031,0,0
8,416,2,28
7,5492,1,16
17,448,0,0
4,786,0,0
12,1242,1,4
15,3960,1,32
14,277,0,0
16,3222,1,14
12,237,0,0
16,1283,0,0
22,1720,1,22
12,4452,1,20
1,6050,1,24
20,23,0,0
6,3038,2,63
13,773,0,0
2,6388,2,64
5,6288,1,36
4,7026,2,16
6,160,2,36
3,2569,0,0
1,4774,0,0
7,4233,0,0
2,5404,0,0
2,1848,2,14
22,1476,2,12
15,1764,1,28
5,6430,0,0
3,6796,2,18
7,5188,1,32
15,4016,2,24
20,91,0,0
20,1712,2,32
7,3850,0,0
8,3425,0,0
9,895,0,0
11,2371,0,0
18,1754,1,16
2,2580,0,0
2,2568,1,44
4,781,0,0
2,9498,0,0
5,6162,0,0
8,4946,1,18
10,2906,1,15
11,2612,2,7
5,3520,2,48
17,1844,1,24
4,6896,1,8
2,919,0,0
4,6874,2,32
8,870,1,14
20,1890,1,12
3,1928,2,28
4,6194,0,0
18,1648,1,80
8,3017,0,0
17,1062,0,0
4,3317,0,0
20,709,0,0
1,9851,0,0
3,1440,2,84
2,2043,0,0
3,4473,0,0
18,2426,1,20
4,1093,0,0
2,2352,2,40
13,1117,0,0
4,1692,2,16
1,3752,2,20
2,7946,2,40
2,4844,1,40
9,1424,2,38
6,1849,0,0
6,5549,0,0
21,1068,1,12
21,1382,1,12
2,2507,2,22
2,3915,0,0
1,6132,1,40
5,5218,1,12
10,316,1,56
17,1628,2,34
15,2578,1,22
10,492,0,0
6,4480,1,16
10,3261,0,0
1,7282,1,32
9,3158,0,0
15,2218,2,54
20,1422,2,18
22,1316,1,20
5,82,2,14
3,7246,0,0
2,8792,1,32
1,8394,0,0
11,2486,1,20
8,5700,1,48
5,1496,1,36
19,2183,0,0
7,4256,1,16
5,1400,1,40
20,2366,0,0
12,3754,2,28
2,5384,2,64
9,4492,1,12
3,348,2,10
5,3447,0,0
12,607,2,10
10,2776,1,28
4,1032,2,16
2,1632,2,28
18,2296,0,0
1,7781,0,0
1,8400,2,12
9,160,0,0
14,1598,2,18
4,100,2,32
14,1967,0,0
10,5180,2,76
12,70,2,26
10,1934,1,12
17,1140,0,0
12,2166,2,30
22,1934,0,0
4,6035,0,0
2,1782,0,0
9,2427,0,0
9,1552,1,1288
4,2829,0,0
12,1382,0,0
14,3218,0,0
2,1708,1,14
4,6666,0,0
12,3096,2,16
14,1633,0,0
4,4196,2,32
20,1978,0,0
12,1862,0,0
18,1228,2,40
21,1636,2,44
4,1058,2,26
4,5,0,0
9,4246,0,0
19,644,1,28
6,2836,2,20
3,6092,1,16
3,7256,2,42
6,5840,1,12
16,1094,0,0
2,2696,0,0
3,7842,0,0
5,6832,1,20
8,5188,0,0
1,2372,0,0
10,3991,0,0
22,568,0,0
11,5202,1,30
19,672,2,28
6,3288,0,0
6,6004,1,44
1,9064,1,8
2,8084,2,16
4,1636,1,14
18,940,1,34
10,1846,2,10
12,4984,0,0
19,1964,2,12
1,3750,2,18
4,3424,0,0
8,4208,1,12
4,1560,0,0
7,1740,1,20
3,4276,2,20
8,2626,0,0
4,7462,1,24
10,4986,0,0
10,3391,0,0
7,3244,1,24
10,3040,2,20
1,3052,1,92
22,354,0,0
15,2400,1,24
18,2956,0,0
1,3562,0,0
7,5364,1,32
16,3240,2,116
6,5714,0,0
5,5296,2,28
12,3345,0,0
16,3263,0,0
22,1591,0,0
4,6588,2,12
17,2115,0,0
1,5301,0,0
6,2018,0,0
3,5188,2,24
2,7252,0,0
2,1708,1,12
1,5322,0,0
1,2720,1,12
5,1502,1,4
2,6476,2,40
15,924,2,14
10,1946,2,12
3,3929,0,0
5,6952,2,14
13,3618,0,0
7,4622,1,38
11,2318,0,0
1,4860,1,840
2,1748,0,0
6,4168,0,0
20,742,1,44
3,476,2,60
15,2305,2,35
11,2165,0,0
1,4358,0,0
1,4648,0,0
15,1925,0,0
4,2714,0,0
3,7068,1,26
6,168,1,34
1,3598,1,22
10,2641,0,0
5,6132,1,44
5,2622,1,22
7,6224,2,40
2,7838,0,0
4,7354,0,0
3,7174,1,40
18,1749,0,0
12,1100,2,28
10,2849,0,0
4,634,0,0
12,4491,1,24
17,2073,0,0
13,4384,1,48
11,2274,1,30
4,4956,2,44
21,1804,1,28
4,576,0,0
1,4740,2,32
1,7786,0,0
7,6336,1,14
1,9237,0,0
3,6277,0,0
5,5516,2,16
6,742,2,58
10,2568,2,28
9,2004,0,0
10,3704,2,44
17,2588,2,20
3,6552,0,0
5,1440,1,28
15,1944,2,104
21,57,0,0
11,3628,0,0
1,7938,1,10
3,3263,0,0
11,392,1,24
19,1532,1,24
1,7246,2,12
5,1346,0,0
13,1689,0,0
2,1398,0,0
7,5000,0,0
18,1580,1,68
20,62,0,0
1,655,0,0
19,1806,1,30
18,2172,1,38
3,5708,1,32
2,438,1,32
20,1888,2,36
20,1983,2,7
1,9174,1,14
17,3020,1,21
8,4992,2,46
6,3224,1,92
6,4294,1,34
10,3918,1,6
18,2566,0,0
1,2068,1,24
6,6224,2,24
8,4316,2,44
6,5204,2,8
19,224,2,32
4,1725,0,0
13,1270,1,24
4,402,1,20
15,2916,2,16
3,5710,1,30
12,4725,0,0
8,3788,1,12
10,3812,1,44
16,2120,2,36
1,6636,1,36
1,8178,0,0
12,1000,1,24
4,1636,1,16
14,248,0,0
1,952,1,12
5,2180,1,40
6,2024,1,52
20,1380,2,20
16,1439,0,0
12,2703,0,0
8,416,1,12
10,4908,2,40
8,868,2,68
3,6296,0,0
6,2076,1,28
18,107,0,0
18,540,0,0
7,5191,0,0
18,3010,0,0
9,1261,0,0
2,9224,2,72
4,5073,0,0
6,1776,1,64
7,1010,1,26
10,4676,1,56
16,616,0,0
3,6334,1,46
4,1630,2,28
14,882,2,16
12,866,0,0
17,1835,0,0
4,6722,0,0
12,516,2,16
2,6616,2,56
15,2900,1,16
13,738,0,0
19,1884,1,6
13,1612,1,40
3,5709,2,17
4,6451,0,0
3,6722,0,0
8,56,0,0
8,3824,1,28
13,341,0,0
19,1804,1,32
9,4972,0,0
1,3944,2,48
6,1348,1,16
4,4412,1,24
11,4456,1,24
15,623,0,0
11,416,1,16
6,4689,0,0
17,1004,0,0
6,5256,2,8
12,4557,0,0
6,63,0,0
15,1880,0,0
15,3809,0,0
7,3831,0,0
6,1450,0,0
11,1942,0,0
14,2494,2,24
13,3944,0,0
13,3479,0,0
22,1632,1,12
10,3952,2,28
8,4745,0,0
12,3654,0,0
8,2908,2,44
7,4201,0,0
4,4112,0,0
1,9063,0,0
1,3776,2,26
9,4564,2,28
10,1538,1,192
21,345,0,0
9,3244,0,0
2,4138,1,84
11,4953,0,0
3,376,2,16
10,1074,2,10
11,1462,2,10
13,1609,0,0
20,1176,1,11
11,3908,0,0
14,541,0,0
4,6579,1,48
13,4128,2,56
10,2349,0,0
5,6376,2,32
11,482,1,12
3,1830,2,28
16,488,1,32
1,8152,1,22
1,1776,0,0
17,1126,0,0
18,160,1,44
2,4012,0,0
4,1016,2,10
16,962,2,10
20,920,1,8
5,6072,0,0
5,458,0,0
5,1716,1,32
8,3870,0,0
3,5997,0,0
10,2474,2,12
7,944,2,12
3,2868,2,64
7,4208,1,24
17,304,1,16
14,3748,0,0
11,5202,2,14
12,4356,1,26
4,6656,1,28
2,383,0,0
1,2661,0,0
6,4662,0,0
2,7552,0,0
7,2672,2,58
8,2323,0,0
22,1047,0,0
3,7821,0,0
3,3525,0,0
2,9031,0,0
1,8624,0,0
12,4732,1,22
8,3322,0,0
16,1963,0,0
18,261,2,27
6,4271,1,22
15,4044,2,28
8,5070,2,26
22,877,0,0
11,2204,2,268
22,212,0,0
17,1780,0,0
3,6448,2,36
3,5738,2,28
4,3248,0,0
20,372,1,44
4,6512,0,0
14,2996,0,0
17,1808,1,8
4,6682,2,26
15,3088,2,40
21,1104,2,24
5,4706,0,0
18,1644,2,48
5,2912,1,12
13,1654,2,44
5,2264,2,18
2,6831,0,0
17,1899,0,0
6,1320,0,0
1,1539,1,34
13,1316,2,20
3,1356,1,84
7,1036,1,32
14,1563,0,0
14,1373,0,0
5,6200,0,0
9,5641,0,0
12,2346,0,0
19,2318,2,10
2,9008,2,68
6,1116,2,76
4,5314,0,0
13,4221,0,0
6,5363,0,0
7,1892,1,24
3,7011,0,0
10,4906,0,0
6,648,2,20
20,1712,2,28
13,2900,0,0
13,3350,0,0
13,1497,0,0
10,3772,0,0
4,1797,0,0
3,7761,0,0
5,2924,2,12
2,4284,0,0
7,1303,0,0
3,2056,2,40
7,4848,2,8
12,2636,0,0
18,2874,0,0
10,3906,2,10
12,670,0,0
20,1482,2,52
14,1243,0,0
13,2975,0,0
1,9222,2,34
1,8373,0,0
2,85,0,0
2,9377,0,0
12,339,0,0
7,5326,0,0
11,2304,2,20
11,1756,1,76
5,346,0,0
2,2820,2,36
5,1364,2,28
1,6672,1,30
3,7168,0,0
11,2580,2,16
3,3642,0,0
2,6779,0,0
12,378,2,34
7,158,0,0
16,944,1,36
7,4995,0,0
1,5700,2,840
15,3634,1,28
10,270,2,12
1,9240,0,0
9,4536,2,44
22,259,0,0
2,2168,0,0
7,2030,1,28
10,195,0,0
5,681,0,0
2,7857,0,0
11,846,0,0
12,1224,0,0
2,408,1,28
18,186,0,0
2,3507,0,0
13,1884,1,8
5,5226,0,0
5,6048,2,20
1,4525,0,0
4,3822,2,10
10,2964,1,26
12,997,0,0
9,3676,2,56
14,1576,0,0
15,2748,0,0
4,6188,2,28
16,1464,0,0
20,1720,1,12
14,3563,0,0
4,79,0,0
6,3362,0,0
1,1842,1,32
20,1665,0,0
3,4704,0,0
9,5267,0,0
12,1281,0,0
3,1170,0,0
9,3657,0,0
18,1688,1,28
3,5112,1,24
4,3238,0,0
5,1761,0,0
1,2786,0,0
9,3494,0,0
16,2082,2,46
11,1396,1,22
18,160,1,43
13,1896,1,44
8,4164,1,16
20,1804,2,20
3,4844,1,40
1,320,1,17
15,2624,1,48
10,1967,0,0
1,2562,1,28
11,3004,1,8
4,1316,0,0
7,3991,0,0
9,5175,0,0
13,2263,0,0
10,2071,0,0
4,978,2,62
10,433,0,0
2,5758,0,0
13,4046,0,0
8,5732,0,0
4,456,0,0
3,7603,0,0
20,462,1,54
5,557,0,0
16,3280,1,72
15,2221,0,0
10,2286,0,0
18,1312,1,64
22,1435,0,0
3,505,0,0
3,652,1,40
14,2772,2,24
10,4106,2,14
1,9635,0,0
5,1716,1,30
10,875,0,0
10,1674,0,0
11,4054,0,0
17,707,0,0
11,1764,1,68
11,2304,2,30
5,3796,2,28
16,412,1,28
2,9152,1,72
15,2501,0,0
1,3151,0,0
1,7401,0,0
4,7614,0,0
2,5940,0,0
4,6656,1,26
6,6048,2,42
7,3864,0,0
14,4137,0,0
3,692,1,24
20,1916,1,26
2,4376,1,44
6,3316,1,54
12,2190,0,0
3,4660,2,38
10,1181,0,0
2,7320,2,16
8,5561,0,0
13,2983,0,0
3,2132,2,8
4,495,0,0
7,265,0,0
7,1036,1,22
4,3119,0,0
18,1655,0,0
1,8581,0,0
5,1256,1,6
4,2299,0,0
1,32,2,32
16,3088,2,54
3,4970,1,8
5,3072,1,31
11,3055,0,0
5,1636,1,32
2,2784,2,36
12,3976,2,24
5,3352,0,0
7,4256,2,24
6,2926,0,0
11,2924,2,28
7,5973,0,0
21,1496,2,52
14,2012,2,8
14,1461,0,0
1,6463,0,0
11,1918,0,0
12,294,2,38
20,1740,2,28
8,2506,1,56
13,1676,1,36
13,0,1,778
5,5394,0,0
17,1012,0,0
11,5350,2,34
15,1774,0,0
4,6382,1,34
1,6968,2,32
10,3828,2,16
6,5917,0,0
6,5297,0,0
3,6735,0,0
6,4194,0,0
2,7499,0,0
15,2088,1,12
18,232,2,28
9,3011,0,0
5,6852,1,8
2,7648,2,36
3,4056,2,8
12,2624,0,0
20,2484,1,36
10,106,0,0
6,4544,1,32
16,1086,1,14
11,540,2,22
8,5444,0,0
19,529,2,6
1,7000,1,12
1,712,1,56
3,2554,0,0
10,1484,0,0
6,263,1,28
7,629,0,0
2,1941,0,0
17,414,0,0
12,2277,0,0
14,2576,0,0
8,5347,2,20
7,116,1,68
10,3856,2,44
12,1772,2,8
3,188,1,20
3,647,0,0
2,7070,0,0
1,4424,1,32
14,4240,2,32
1,5244,0,0
2,6899,0,0
11,2922,2,26
2,381,0,0
3,1430,0,0
16,2774,1,26
3,2580,2,20
5,4334,0,0
13,1100,2,32
10,4816,0,0
3,3262,0,0
16,2736,1,36
4,3794,0,0
20,1984,2,8
21,1571,0,0
4,6276,2,48
10,3878,1,18
3,3552,0,0
17,2118,0,0
18,160,2,12
12,3080,1,16
15,983,0,0
4,1006,1,10
3,818,0,0
5,5604,2,128
17,2588,1,16
2,3422,1,12
12,3268,2,40
10,1273,0,0
15,2917,0,0
7,3036,0,0
19,143,0,0
3,4884,2,40
7,3108,1,46
15,2536,1,14
2,9038,2,30
5,5268,1,28
18,260,2,28
3,652,2,26
1,4494,1,22
10,3192,1,48
1,2358,2,66
11,2299,0,0
5,6378,1,16
3,7407,0,0
11,2642,2,10
19,1272,0,0
6,4701,0,0
5,1194,0,0
10,3516,0,0
11,4927,0,0
7,1760,2,44
18,229,0,0
4,1440,0,0
6,4594,0,0
1,1123,0,0
14,3268,1,12
9,736,0,0
11,4670,0,0
21,1212,1,20
20,1598,0,0
15,3555,0,0
12,3228,2,36
12,270,0,0
20,2272,2,28
2,1762,0,0
16,3404,1,28
2,438,2,30
9,922,0,0
12,4012,0,0
1,999,2,25
6,5820,0,0
10,3537,0,0
3,2968,0,0
3,7757,0,0
6,3510,2,54
10,4786,0,0
15,1334,0,0
2,2306,0,0
2,5309,0,0
2,472,1,54
10,2058,0,0
17,348,1,8
9,3092,1,20
15,1194,0,0
18,2063,0,0
15,2225,0,0
1,9147,0,0
13,1036,0,0
16,1104,2,20
8,2454,2,70
2,604,2,76
6,444,1,18
13,229,0,0
4,3292,1,36
12,5005,0,0
11,4720,1,18
14,2031,0,0
14,677,0,0
2,7364,2,44
11,5030,1,17
5,688,1,48
9,5646,2,28
10,3966,1,14
18,2392,1,54
9,700,2,70
3,4574,0,0
15,2745,0,0
22,1714,2,12
2,528,1,72
2,3424,2,40
2,5060,0,0
2,5869,0,0
1,6446,2,22
5,5744,1,92
12,4686,2,30
3,4379,0,0
13,486,0,0
14,2624,1,28
22,1942,0,0
14,0,1,812
9,5208,2,24
2,1768,1,16
6,3224,2,160
3,1740,2,32
4,1747,0,0
5,2178,2,26
7,3658,2,30
18,118,0,0
2,3610,0,0
3,1068,0,0
2,3960,1,44
1,3187,0,0
17,702,1,16
2,8359,0,0
3,2746,0,0
1,6414,2,14
2,1684,2,82
19,74,1,44
4,1600,2,24
13,4352,2,40
15,2340,2,26
21,1700,2,56
15,3772,0,0
2,4529,0,0
10,2309,0,0
11,1418,1,34
6,626,2,60
1,7895,0,0
1,4570,2,26
3,7364,2,20
3,2932,0,0
8,8,0,0
16,571,0,0
7,3953,0,0
16,560,1,32
3,1656,2,32
12,3429,0,0
20,2465,0,0
21,1614,0,0
8,2928,2,20
2,6577,0,0
5,6670,0,0
4,5597,0,0
5,2398,2,34
14,3280,2,104
18,1190,2,30
19,777,0,0
8,3215,0,0
10,3020,1,16
6,2024,2,24
1,6324,2,36
7,3514,1,76
12,196,2,38
13,1750,1,28
6,1312,2,32
9,1748,0,0
14,88,0,0
4,156,2,14
9,2493,0,0
6,1040,1,76
11,3849,0,0
1,8669,0,0
1,7250,0,0
6,2489,0,0
15,3556,2,100
18,160,2,28
8,5153,0,0
1,3430,2,14
12,466,1,23
8,718,1,32
21,694,0,0
3,7021,0,0
22,1464,1,12
8,3824,2,24
14,2894,1,22
12,1716,2,18
15,2555,0,0
16,2660,0,0
22,1857,0,0
7,1248,2,16
11,582,2,10
5,3152,2,20
21,1296,1,24
4,3381,0,0
6,3172,0,0
5,4732,1,20
1,205,0,0
11,2113,0,0
2,6531,0,0
11,798,1,8
8,5044,1,26
13,2315,0,0
16,2609,0,0
1,7984,2,36
15,2124,2,24
10,4616,2,46
8,2384,1,70
13,1297,0,0
22,611,0,0
10,3366,0,0
3,5995,0,0
12,972,0,0
9,1289,0,0
14,1568,0,0
1,7836,0,0
16,1419,0,0
17,375,0,0
6,3038,1,26
17,111,0,0
7,5043,0,0
6,5443,0,0
4,373,0,0
4,2858,1,18
10,99,0,0
16,3536,0,0
15,1124,0,0
2,5428,2,20
7,336,2,32
2,2870,2,22
11,596,0,0
10,5044,1,24
10,4428,0,0
8,5393,0,0
11,782,0,0
13,322,0,0
9,4778,1,36
2,3067,0,0
11,4925,0,0
7,2976,0,0
2,1560,1,20
7,5507,0,0
7,5512,1,28
17,2067,0,0
14,3104,2,12
4,4196,1,70
3,812,2,52
11,1312,2,20
4,4773,0,0
22,1652,2,22
2,9691,0,0
4,4018,1,18
7,4536,1,86
5,2241,0,0
9,879,0,0
3,172,2,44
1,7246,2,28
12,201,0,0
3,4742,0,0
12,1254,1,18
7,5517,0,0
5,6780,2,20
22,1084,2,12
8,3725,0,0
11,431,2,16
18,40,2,40
7,2324,2,76
16,2736,1,38
21,1510,2,10
13,2805,0,0
8,5020,2,28
3,2722,0,0
1,1066,0,0
3,1921,0,0
17,2916,1,36
2,7888,0,0
11,806,1,10
3,5512,2,40
9,232,1,40
6,292,2,28
10,5115,0,0
5,3799,0,0
13,412,0,0
9,1624,0,0
3,3530,2,38
5,6048,1,30
4,591,0,0
3,7148,2,24
5,547,0,0
2,2782,2,14
10,115,0,0
8,1504,1,8
13,3992,2,12
2,7473,0,0
17,653,0,0
2,1068,2,24
18,2351,0,0
1,3703,0,0
10,1752,0,0
12,4849,0,0
19,27,0,0
14,2276,1,36
5,6342,2,18
9,1240,1,52
14,3311,0,0
7,49,2,12
2,4299,0,0
2,8940,2,24
7,1608,2,12
15,2726,1,16
11,185,0,0
10,3917,0,0
10,544,2,8
11,2402,0,0
5,5043,0,0
8,5698,2,32
12,2770,2,26
10,965,0,0
14,4016,2,20
11,4463,0,0
17,356,2,8
16,2957,0,0
5,432,2,22
8,2722,0,0
18,34,2,10
6,1701,2,14
4,2856,0,0
2,1920,1,32
20,1890,1,26
11,2777,0,0
14,2916,1,22
14,3382,0,0
1,4853,0,0
1,2565,0,0
6,3475,0,0
5,272,2,56
4,7406,1,20
12,597,1,10
5,2879,0,0
8,195,0,0
13,3529,0,0
9,4492,2,30
17,2856,2,32
13,1877,0,0
15,1528,1,32
14,1598,2,20
15,2056,1,12
10,4676,2,36
3,7706,2,6
5,5261,0,0
18,2306,2,6
8,5486,0,0
8,4046,1,17
6,5852,1,32
8,5658,1,8
16,907,0,0
3,7273,0,0
6,4575,0,0
7,1760,1,24
16,28,1,24
7,2674,0,0
3,2354,0,0
6,3554,0,0
2,5387,0,0
6,5884,2,32
7,5267,0,0
3,2631,0,0
1,4976,0,0
2,4076,1,48
11,1244,2,68
1,9970,2,8
5,703,0,0
6,2179,0,0
19,1202,1,24
21,382,0,0
5,473,0,0
4,4621,0,0
5,1485,0,0
4,6956,1,24
12,2075,0,0
8,5044,2,24
1,7620,2,140
3,2716,0,0
3,2678,1,84
11,3399,0,0
7,3998,1,22
12,2453,0,0
14,1333,0,0
5,2927,1,33
1,2532,1,30
4,5974,0,0
5,6343,2,19
9,543,0,0
17,3164,1,20
6,2964,1,12
13,2020,1,48
15,2600,2,22
14,3142,0,0
2,7646,1,30
8,1084,1,24
12,1094,0,0
4,1600,2,22
2,6760,2,68
17,2660,1,32
6,1366,1,44
17,3240,0,0
2,1904,1,16
19,1932,2,16
4,6228,1,24
17,1010,1,30
1,6706,0,0
11,4433,0,0
6,3555,0,0
12,4622,0,0
1,7344,2,32
2,1992,0,0
12,116,2,40
19,320,1,26
